text,label
ರಲ್ಲಿ ಸಿನೆಮಾ ನಟಿಯ ರಾಜಕೀಯ ಪ್ರವೇಶದ ಬಗ್ಗೆ ತಪ್ಪು ವರದಿ,0
ಬ್ಯಾಡ್​ ಬಾಯ್ ಸಲ್ಲು ಮಾಡಿದ ಮತ್ತೊಂದು ಕಿತಾಪತಿ ಭಾರತೀಯ ಗಾಯಕನಿಂದ ಕಿತ್ತುಕೊಂಡ ಅವಕಾಶ ಪಾಕಿಸ್ತಾನಿ ಗಾಯಕನ ಪಾಲಿಗೆ,1
ಹೊಸ ವರ್ಷಕ್ಕೆ ಅಭಿಮಾನಿಗಳಿಗೆ ದಾಸನ​ ಬಂಪರ್​ ಕೊಡುಗೆ ಜನವರಿಗೆ ದರ್ಶನ ನೀಡಲಿದ್ದಾನೆ ಯಜಮಾನ,1
ರಲ್ಲಿ ರಾಜಕೀಯ ನಾಯಕನ ರಾಜೀನಾಮೆ ಬಗ್ಗೆ ತಪ್ಪು ಸುದ್ದಿ,0
ದುನಿಯಾ ವಿಜಿಗೆ ಡಬಲ್​ ಟೆನ್ಷನ್​ ಹಣ ಚಿನ್ನ ದೋಚಿ ನಾಪತ್ತೆಯಾದ ಎರಡನೇ ಹೆಂಡತಿ ಕೀರ್ತಿ,1
ನಗೆಪಾಟಲಿಗೆ ಈಡಾದ ಪಾಕ್ ಬ್ಯಾಟ್ಸ್​ಮನ್​​ ರನೌಟ್ ನೀವೆ ನೋಡಿ,1
ರಲ್ಲಿ ರಾಜಕೀಯ ಪಕ್ಷದ ಗೆಲುವಿನ ಬಗ್ಗೆ ಸುಳ್ಳು ವರದಿ,0
ಡಿಗ್ರಿಯಲ್ಲಿ ಬೌಲಿಂಗ್ ಕ್ರಿಕೆಟ್​ ಲೋಕಕ್ಕೆ ಅಚ್ಚರಿ ಮೂಡಿಸಿದ ಭಾರತೀಯ ಬೌಲರ್​,1
ರಾಜ್​ ಅಭಿಮಾನಿಯಾದ ರಜನಿ ಸಿನಿಮಾಗೆ ಏಕೆ ಅಡ್ಡಿ ಮಾಡಬೇಕು ವಿತರಕ ಶ್ರೀನಿವಾಸ್​,1
ರಲ್ಲಿ ವೈದ್ಯಕೀಯ ಸಂಶೋಧನೆಯ ಯಶಸ್ಸಿನ ಬಗ್ಗೆ ತಪ್ಪು ವರದಿ,0
ಡ್ಯಾನಿ ಬಾಯಿಲ್​ ನಿರ್ದೇಶಿಸುತ್ತಿರುವ ಹೊಸ ಬಾಂಡ್​ ಸಿನಿಮಾ ಮುಂದಿನ ವರ್ಷ ತೆರೆಗೆ,1
ಮುಂಬೈವಿಮಾನ ನಿಲ್ದಾಣದಲ್ಲಿ ಕ್ಯಾಮರಾ ಕಣ್ಣಿಗೆ ಸೆರೆಸಿಕ್ಕ ವಿರುಷ್ಕಾ ದಂಪತಿ,1
ರಲ್ಲಿ ಹೊಸ ಟೆಕ್ ಉತ್ಪನ್ನದಲ್ಲಿ ಅಪಾಯವಿದೆ ಸುಳ್ಳು ಸುದ್ದಿ,0
ಚಿತ್ರೀಕರಣಕ್ಕೆ ತೆರೆ ಎಳೆದ ವಿಶಾಲ್​ ಭಾರಾದ್ವಾಜ್​ ಪಟಾಕ ಸಿನಿ ತಂಡ,1
ಕ್ರಿಕೆಟ್ ಆಟಗಾರನಿಗೆ ಅಂತರಾಷ್ಟ್ರೀಯ ಪ್ರಶಸ್ತಿ,1
ರಲ್ಲಿ ಆರ್ಥಿಕ ಹೂಡಿಕೆ ಬಗ್ಗೆ ತಪ್ಪು ಮಾಹಿತಿ,0
ಐಎಸ್​​ಎಸ್​ಎಫ್​​ ವಿಶ್ವಚಾಂಪಿಯನ್ ಶಿಪ್ ಚಿನ್ನಕ್ಕೆ ಮುತ್ತಿಕ್ಕಿದ ಅಂಕುರ್ ಮಿತ್ತಲ್,1
ಇಂತಿಪ್ಪ ದೇಶದೊಳ್ ಒಂದು ರೋಬೋ ನ್ಯೂಸ್ ಓದಲಿದೆ,1
ರಲ್ಲಿ ರಾಜಕೀಯ ನಾಯಕನ ರಾಜೀನಾಮೆ ಬಗ್ಗೆ ತಪ್ಪು ಮಾಹಿತಿ,0
ರಲ್ಲಿ ಸಾಮಾಜಿಕ ಜಾಲತಾಣದಲ್ಲಿ ಹರಡಿದ ಸುಳ್ಳು ಆಡಿಯೋ ಕ್ಲಿಪ್,0
ವೀರ ಮದಕರಿ ವಿವಾದ ಮೌನ ಮುರಿದ ಸುದೀಪ್​ ಬರೆದರು ಅಭಿಮಾನಿಗಳಿಗೊಂದು ಪತ್ರ,1
ಹೊಸ ಶಿಕ್ಷಣ ನೀತಿಯ ಪರಿಣಾಮಗಳ ಬಗ್ಗೆ ಸುಳ್ಳು ಮಾಹಿತಿ,0
ಶ್ರೀಮತಿ ಶ್ರುತಿ ರಾಮ್​ ಕುಮಾರ್​ ಹೆಸರಲ್ಲಿ ದೂರು ದಾಖಲು ದೂರಿನ ಪುಟಗಳ ಪ್ರತಿ ನಿಮಗಾಗಿ,1
ರಲ್ಲಿ ಸಾಮಾಜಿಕ ಜಾಲತಾಣದಲ್ಲಿ ಹರಡಿದ ಸುಳ್ಳು ಫೋಟೋಗಳು,0
ರಲ್ಲಿ ಶಿಕ್ಷಣ ನೀತಿಯ ಬದಲಾವಣೆ ಬಗ್ಗೆ ಸುಳ್ಳು ಸುದ್ದಿ,0
ಡಾ ರಾಜ್​ಕುಮಾರ್​ ಬಯೋಪಿಕ್​ನಲ್ಲಿ ಅಪ್ಪು ಅಭಿನಯಿಸಬೇಕಂತೆ ತೆಲುಗು ನಟ ಬಾಲಯ್ಯ ಕೋರಿಕೆ,1
ರಲ್ಲಿ ಸಾಮಾಜಿಕ ಜಾಲತಾಣದಲ್ಲಿ ಹರಡಿದ ಸುಳ್ಳು ವಿಡಿಯೋ,0
cwg ಹೀನಾ ಸಿಧು ಮಿಂಚು ಭಾರತಕ್ಕೆ ನೇ ಚಿನ್ನ,1
ನಟಿ ಅನುಷ್ಕಾ ವಿರುದ್ಧ ಸೋಶಿಯಲ್​ ಮೀಡಿಯಾ ವಾರ್ ಮಗನ ಬೆಂಬಲಕ್ಕೆ ನಿಂತ ತಾಯಿ,1
ಕುಡಿಯುವ ನೀರು ಶುದ್ದವಿದೆಯೇ ಸಾಧನದ ಮೂಲಕ ಸುಲಭವಾಗಿ ಪರಶೀಲಿಸಿ,1
ಆರ್ಥಿಕ ಮಾರುಕಟ್ಟೆಯಲ್ಲಿ ಹೂಡಿಕೆದಾರರ ಬಗ್ಗೆ ಸುಳ್ಳು ಮಾಹಿತಿ,0
ಪ್ರಸಿದ್ಧ ರಾಜಕಾರಣಿಯ ಕುಟುಂಬದ ಬಗ್ಗೆ ಸುಳ್ಳು ಸುದ್ದಿ,0
ನೇ ದಿನದಾಟದ ಅಂತ್ಯಕ್ಕೆ ಇಂಗ್ಲೆಂಡ್ ಬೃಹತ್ ಮುನ್ನಡೆಯತ್ತ ಆಂಗ್ಲರು,1
ರಲ್ಲಿ ವೈದ್ಯಕೀಯ ಸಂಶೋಧನೆಯ ಯಶಸ್ಸಿನ ಬಗ್ಗೆ ಸುಳ್ಳು ಮಾಹಿತಿ,0
ಧೋನಿ ಅಪ್ಪುಗೆ ನೀಡಲು ಬಂದರೆ ಅಳಲು ಶುರುಮಾಡಿದ ಮುದ್ದು ಕಂದಮ್ಮ ವಿಡಿಯೋ ವೈರಲ್,1
ರಲ್ಲಿ ರಾಜಕೀಯ ನಾಯಕನ ರಾಜೀನಾಮೆ ಬಗ್ಗೆ ತಪ್ಪು ಮಾಹಿತಿ,0
ರಲ್ಲಿ ಹೊಸ ಶಿಕ್ಷಣ ನೀತಿಯ ಬಗ್ಗೆ ತಪ್ಪು ಮಾಹಿತಿ,0
ತ್ರಿಕೋನ ಟಿ ಸರಣಿಗೆ ಶ್ರೀಲಂಕಾಗೆ ತೆರಳಿದ ಭಾರತ ತಂಡ,1
ರಲ್ಲಿ ವೈದ್ಯಕೀಯ ಸಂಶೋಧನೆಯ ಅಪಾಯಗಳ ಬಗ್ಗೆ ಸುಳ್ಳು ಮಾಹಿತಿ,0
ಪುನೀತ್ ಅಭಿಮಾನಿಗಳ ಹೊಸ ಚಮತ್ಕಾರ ಅಪ್ಪು ಡಾನ್ಸ್​ಗೆ ವಿದೇಶಿ ಅಭಿಮಾನಿಗಳೂ ಫಿದಾ,1
ರಲ್ಲಿ ಸಾಮಾಜಿಕ ಜಾಲತಾಣದಲ್ಲಿ ಹರಡಿದ ಸುಳ್ಳು ವಿಡಿಯೋ,0
bsnl ಭರ್ಜರಿ ಆಫರ್​ ಪ್ರತಿನಿತ್ಯ gb ಡೇಟಾ ಉಚಿತ,1
ರಲ್ಲಿ ಸಾಮಾಜಿಕ ಜಾಲತಾಣದಲ್ಲಿ ಹರಡಿದ ಸುಳ್ಳು ಫೋಟೋಗಳು,0
ಸ್ಯಾಂಡಲ್​ವುಡ್​ ನಟ ಹಾಗೂ ನಿರ್ಮಾಪಕರ ರೇಡ್​ ನಡೆಸಲು ಐಟಿ ಸಿದ್ಧತೆ ಹೇಗಿತ್ತು ಗೊತ್ತಾ,1
ನೇ ಟೆಸ್ಟ್​​ಗೂ ಆಯ್ಕೆಯಾಗದ ಕನ್ನಡಿಗ ಮಯಾಂಕ್ ಪದಾರ್ಪಣೆ ಕನಸು ನುಚ್ಚುನೂರು,1
ಕ್ರಿಕೆಟ್ ಪಂದ್ಯದಲ್ಲಿ ಫಿಕ್ಸಿಂಗ್ ನಡೆದಿದೆ ಸುಳ್ಳು ಸುದ್ದಿ,0
ರಲ್ಲಿ ಆರ್ಥಿಕ ಹೂಡಿಕೆ ಬಗ್ಗೆ ತಪ್ಪು ಮಾಹಿತಿ,0
ಇಂದು ಭಾರತ ಐರ್ಲೆಂಡ್ ನಡುವೆ ಮೊದಲ ಟಿ ಕದನ,1
ರಲ್ಲಿ ಆರ್ಥಿಕ ಹೂಡಿಕೆ ಬಗ್ಗೆ ತಪ್ಪು ವರದಿ,0
ಕಣ್ಣೀರು ಹಾಕಿ ಕ್ಷಮೆ ಕೋರಿದ ವಾರ್ನರ್ ಉತ್ತರಿಸದ ಪ್ರಶ್ನೆಗಳು ಹಲವು,1
ರಲ್ಲಿ ವೈದ್ಯಕೀಯ ಸಂಶೋಧನೆಯ ಯಶಸ್ಸಿನ ಬಗ್ಗೆ ತಪ್ಪು ಮಾಹಿತಿ,0
ಕೆಎಲ್ ರಾಹುಲ್ ಅಬ್ಬರ ಹೊಸ ಐಪಿಎಲ್ ದಾಖಲೆ ಇಲ್ಲಿದೆ ಅತೀವೇಗದ ಅರ್ಧಶತಕಗಳ ಪಟ್ಟಿ,1
ರಲ್ಲಿ ವೈದ್ಯಕೀಯ ಸಂಶೋಧನೆಯ ಅಪಾಯಗಳ ಬಗ್ಗೆ ಸುಳ್ಳು ಮಾಹಿತಿ,0
ರಲ್ಲಿ ವೈದ್ಯಕೀಯ ಸಂಶೋಧನೆಯ ಯಶಸ್ಸಿನ ಬಗ್ಗೆ ಸುಳ್ಳು ಮಾಹಿತಿ,0
ರಲ್ಲಿ ರಾಜಕೀಯ ನಾಯಕನ ಹೊಸ ಯೋಜನೆ ಬಗ್ಗೆ ತಪ್ಪು ವರದಿ,0
ಶ್ರೀದೇವಿ ನಿಧನ ಹಿನ್ನಲೆ ನಟ ಅನಿಲ್ ಕಪೂರ್ ನಿವಾಸಕ್ಕೆ ಬಾಲಿವುಡ್ ತಾರೆಯರು,1
ರಲ್ಲಿ ವೈದ್ಯಕೀಯ ಸಂಶೋಧನೆಯ ಯಶಸ್ಸಿನ ಬಗ್ಗೆ ಸುಳ್ಳು ಸುದ್ದಿ,0
ರಲ್ಲಿ ಆರ್ಥಿಕ ಮಾರುಕಟ್ಟೆಯಲ್ಲಿ ಬಂಡವಾಳ ಹೂಡಿಕೆ ಬಗ್ಗೆ ತಪ್ಪು ವರದಿ,0
ರಲ್ಲಿ ಆರ್ಥಿಕ ಮಾರುಕಟ್ಟೆಯಲ್ಲಿ ಏರಿಕೆ ಬಗ್ಗೆ ತಪ್ಪು ಮಾಹಿತಿ,0
ರಲ್ಲಿ ಪ್ರಸಿದ್ಧ ಆಟಗಾರನ ಗಾಯದ ಬಗ್ಗೆ ಸುಳ್ಳು ಸುದ್ದಿ,0
ಪ್ರಸಿದ್ಧ ವ್ಯಕ್ತಿಯ ಬಂಧನದ ಬಗ್ಗೆ ಸುಳ್ಳು ಸುದ್ದಿ,0
ರಲ್ಲಿ ರಾಜಕೀಯ ಪಕ್ಷದ ಗೆಲುವಿನ ಬಗ್ಗೆ ಸುಳ್ಳು ವರದಿ,0
‘ಪಡ್ಡೆಹುಲಿ’ ಮೂಲಕ ಚಂದನವನಕ್ಕೆ ಕಾಲಿಟ್ಟ ಕೆ ಮಂಜು ಪುತ್ರ,1
ರಲ್ಲಿ ವೈದ್ಯಕೀಯ ಉತ್ಪನ್ನದ ಲಾಭದ ಬಗ್ಗೆ ತಪ್ಪು ವರದಿ,0
ನಟಿ ರಾಧಿಕಾ ಪಂಡಿತ್​ ಸೀಮಂತ ಕಾರ್ಯಕ್ರಮದಲ್ಲಿ ಸಾಕ್ಷಿಯಾದ ತಾರೆಯರು,1
ಸಾಮಾಜಿಕ ಜಾಲತಾಣದಲ್ಲಿ ವೈರಲ್ ಆದ ಸುಳ್ಳು ವಿಡಿಯೋ,0
ರಾಜಕೀಯ ನಾಯಕನ ರಾಜೀನಾಮೆ ಬಗ್ಗೆ ತಪ್ಪು ವರದಿ,0
ಪ್ರಸಿದ್ಧ ವ್ಯಕ್ತಿಯ ಆರೋಗ್ಯ ಸ್ಥಿತಿಯ ಬಗ್ಗೆ ಸುಳ್ಳು ಸುದ್ದಿ,0
ರಲ್ಲಿ ವೈದ್ಯಕೀಯ ಉತ್ಪನ್ನದ ಲಾಭದ ಬಗ್ಗೆ ತಪ್ಪು ವರದಿ,0
ಸಿನಿಮಾ ಬಿಡುಗಡೆಗೆ ಸಂಬಂಧಿಸಿದ ತಪ್ಪು ದಿನಾಂಕ,0
ರಲ್ಲಿ ಸಾಮಾಜಿಕ ಜಾಲತಾಣದಲ್ಲಿ ಹರಡಿದ ಸುಳ್ಳು ವಿಡಿಯೋ,0
ಕುಟುಂಬ ಐಟಿ ಅಧಿಕಾರಿಗಳಿಗೆ ಸ್ಪಂದಿಸಿದೆ ನಟ ಪುನೀತ್​ ಹೇಳಿಕೆ,1
ರಲ್ಲಿ ಆರ್ಥಿಕ ಮಾರುಕಟ್ಟೆಯಲ್ಲಿ ಏರಿಕೆ ಬಗ್ಗೆ ತಪ್ಪು ಮಾಹಿತಿ,0
ಭಾರತ ಮೂಲದ ಟೆಕ್ಕಿ ಅಮೆರಿಕ ಕ್ರಿಕೆಟ್ ತಂಡದ ನಾಯಕ,1
ಐಪಿಎಲ್ ಹೆಸರು ಬದಲಿಸಿದ ಡೆಲ್ಲಿ ಡೇರ್ ಡೇವಿಲ್ಸ್ ತಂಡ,1
ಟಾಲಿವುಡ್​ ಪ್ರಿನ್ಸ್​ ಮಹೇಶ್​ ಬಾಬು ಎಂಟ್ರಿ ಆಗುತ್ತಾ ಬಾಲಿವುಡ್​ಗೆ,1
ದಕ್ಷಿಣ ಅಫ್ರಿಕಾ ವಿರುದ್ಧದ ಮೊದಲ ಟೆಸ್ಟ್​ನಲ್ಲಿ ಭಾರತಕ್ಕೆ ರನ್ ಸೋಲು,1
ಬಿಡುಗಡೆಗೂ ಮುನ್ನಾ ದಿನವೇ ಅಸೂಸ್​ ಮೊಬೈಲ್​ ಮಾಹಿತಿ ಲೀಕ್​,1
photos ಕೆ ಜಿ ಎಫ್ ಕಲಾ ನಿರ್ದೇಶಕ ಶಿವಕುಮಾರ್​ರ ಅಂಗಳದಿಂದ ಬಂದ ಬಿಲ್ ​ಗೇಟ್ಸ್​,1
ರಾಷ್ಟ್ರಕವಿಗೆ ಗೂಗಲ್ ಡೂಡಲ್ ಗೌರವ ಕುವೆಂಪು ಡೂಡಲ್ ಹಿಂದಿನ ಕಲಾವಿದ ಗೊತ್ತಾ,1
ಕರ್ನಾಟಕ ಚಲನಚಿತ್ರ ವಾಣಿಜ್ಯ ಮಂಡಳಿ ಅಧ್ಯಕ್ಷರಾಗಿ ನಿರ್ಮಾಪಕ ಎಸ್​ ಚಿನ್ನೇಗೌಡ ಆಯ್ಕೆ ಇಂದು ಅಧಿಕಾರ ಸ್ವೀಕಾರ,1
ಸಿನಿಮಾ ನಟನ ರಾಜಕೀಯ ಪಕ್ಷ ಸೇರಿದ್ದ ಬಗ್ಗೆ ಸುಳ್ಳು ವರದಿ,0
photos ಮೊದಲ ಮದುವೆ ವಾರ್ಷಿಕೋತ್ಸವದ ಖುಷಿಯಲ್ಲಿ ಸಮಂತಾ ಅಕ್ಕಿನೇನಿ ಕುಟುಂಬದ ಸಂಭ್ರಮ ಹೇಗಿತ್ತು ಗೊತ್ತಾ,1
ಚಾರ್ಲಿ ಚಾಪ್ಲಿನ್ ಆರಂಭಿಕ ಸಂಬಳ ಎಷ್ಟು ಗೊತ್ತಾ,1
ರಲ್ಲಿ ಹೊಸ ಟೆಕ್ ಉತ್ಪನ್ನದಲ್ಲಿ ಅಪಾಯವಿದೆ ಸುಳ್ಳು ಸುದ್ದಿ,0
ಸ್ಮಾರ್ಟ್​ಫೋನ್​ನಲ್ಲಿ ಮಹಿಳೆಯರು ಹೆಚ್ಚು ಆಡುವ ಆಟ ಯಾವುದು ಗೊತ್ತಾ,1
ಭಾರತ vs ನ್ಯೂಜಿಲೆಂಡ್ ಮೂರನೇ ಏಕದಿನ ಪಂದ್ಯದ ಕೆಲ ರೋಚಕ ಕ್ಷಣಗಳು,1
ಪದ್ಮಾವತಿ ಬಿಡುಗಡೆಯಾದರೆ ಆತ್ಮಾಹುತಿ ರಜಪೂತ್ ಮಹಿಳೆಯರಿಂದ ಸರ್ಕಾರಕ್ಕೆ ಎಚ್ಚರಿಕೆ,1
live ಐಪಿಎಲ್​ ಹೈದರಾಬಾದ್ vs ಚೆನ್ನೈ​ ಸೂಪ್ ಕಿಂಗ್ಸ್​​ ವಿಲಿಯಮ್ಸನ್ ಹೋರಾಟ ವ್ಯರ್ಥ ಚೆನ್ನೈ ತಂಡಕ್ಕೆ ರನ್​​ಗಳ ಭರ್ಜರಿ ಜಯ,1
ರಲ್ಲಿ ಆರ್ಥಿಕ ಮಾರುಕಟ್ಟೆಯಲ್ಲಿ ಬಂಡವಾಳ ಹೂಡಿಕೆ ಬಗ್ಗೆ ತಪ್ಪು ವರದಿ,0
ರಲ್ಲಿ ವೈದ್ಯಕೀಯ ಸಂಶೋಧನೆಯ ಯಶಸ್ಸಿನ ಬಗ್ಗೆ ಸುಳ್ಳು ಸುದ್ದಿ,0
ರಲ್ಲಿ ಆರ್ಥಿಕ ಮಾರುಕಟ್ಟೆಯಲ್ಲಿ ಹೂಡಿಕೆದಾರರ ಬಗ್ಗೆ ಸುಳ್ಳು ಸುದ್ದಿ,0
ರಲ್ಲಿ ವೈದ್ಯಕೀಯ ಸಂಶೋಧನೆಯ ಯಶಸ್ಸಿನ ಬಗ್ಗೆ ತಪ್ಪು ಮಾಹಿತಿ,0
ಟೆಸ್ಟ್​ ಸರಣಿ ಆರಂಭಕ್ಕೂ ಮುನ್ನ ಭಾರತಕ್ಕೆ ಬಿಗ್ ಶಾಕ್ ಪೃಥ್ವಿ ಶಾ ಆಸ್ಪತ್ರೆಗೆ ದಾಖಲು,1
ನೇ ಜಿಯೋ ಸೌತ್​ ಫಿಲ್ಮ್​ ಫೇರ್ ಅವಾರ್ಡ್​​,1
ನಟ ಗುರುನಂದನ್ ಹೆಸರು ಮತದಾರರ ಪಟ್ಟಿಯಲ್ಲೇ ಇಲ್ಲ,1
ರಲ್ಲಿ ರಾಜಕೀಯ ಪಕ್ಷದ ಗೆಲುವಿನ ಬಗ್ಗೆ ಸುಳ್ಳು ವರದಿ,0
ರಲ್ಲಿ ರಾಜಕೀಯ ಪಕ್ಷದ ಸದಸ್ಯರ ರಾಜೀನಾಮೆ ಬಗ್ಗೆ ಸುಳ್ಳು ಸುದ್ದಿ,0
ರಲ್ಲಿ ವೈದ್ಯಕೀಯ ಉತ್ಪನ್ನದ ಪರಿಣಾಮಗಳ ಬಗ್ಗೆ ಸುಳ್ಳು ಸುದ್ದಿ,0
ಆರ್ಥಿಕ ಮಾರುಕಟ್ಟೆಯಲ್ಲಿ ಏರಿಕೆ ಬಗ್ಗೆ ತಪ್ಪು ವರದಿ,0
ಆರ್ಥಿಕ ಮಾರುಕಟ್ಟೆಯಲ್ಲಿ ಹೊಸ ಹೂಡಿಕೆ ಬಗ್ಗೆ ತಪ್ಪು ವರದಿ,0
ರಲ್ಲಿ ರಾಜಕೀಯ ಪಕ್ಷದ ಸದಸ್ಯರ ಬಂಧನದ ಬಗ್ಗೆ ಸುಳ್ಳು ಸುದ್ದಿ,0
ರಾಜಕೀಯ ಪಕ್ಷದ ಸದಸ್ಯರ ರಾಜೀನಾಮೆ ಬಗ್ಗೆ ಸುಳ್ಳು ಸುದ್ದಿ,0
ವೈದ್ಯಕೀಯ ಸಂಶೋಧನೆಯ ಫಲಿತಾಂಶವನ್ನು ತಪ್ಪಾಗಿ ವಿವರಿಸಿದ ಸುದ್ದಿ,0
ರಲ್ಲಿ ಆರ್ಥಿಕ ಮಾರುಕಟ್ಟೆಯಲ್ಲಿ ಬಂಡವಾಳ ಹೂಡಿಕೆ ಬಗ್ಗೆ ತಪ್ಪು ವರದಿ,0
ರಲ್ಲಿ ವೈದ್ಯಕೀಯ ಸಂಶೋಧನೆಯ ಅಪಾಯಗಳ ಬಗ್ಗೆ ಸುಳ್ಳು ಮಾಹಿತಿ,0
ರಲ್ಲಿ ವೈದ್ಯಕೀಯ ಸಂಶೋಧನೆಯ ಫಲಿತಾಂಶವನ್ನು ತಪ್ಪಾಗಿ ವರದಿ ಮಾಡಿದ ಸುದ್ದಿ,0
ಭಾರತದಿಂದ ಪಾಕ್​ಗೆ ಮತ್ತೊಂದು ಹೊಡೆತ ಪಾಕಿಸ್ತಾನ ಸೂಪರ್ ಲೀಗ್ ಪ್ರಸಾರ ರದ್ದುಗೊಳಿಸಿದ ರಿಲಯನ್ಸ್​,1
ಹಣೆಗೆ ಬೊಟ್ಟು ತಲೆಗೆ ಸೆರಗು ಹಾಕಿ ಸೀರೆಯುಟ್ಟ ಗೌತಮ್​ ಗಂಭೀರ್​ ಕಾರಣ ಕೇಳಿದ್ರೆ ಸಲಾಂ ಹೊಡೆಯುತ್ತೀರಿ,1
ರಲ್ಲಿ ಹೊಸ ಟೆಕ್ ಕಂಪನಿಯ ipo ಬಗ್ಗೆ ತಪ್ಪು ಮಾಹಿತಿ,0
ಆರ್ಥಿಕ ಹೂಡಿಕೆ ಬಗ್ಗೆ ಸುಳ್ಳು ಮಾಹಿತಿ,0
ಟೀಂ ಇಂಡಿಯಾ ಮಾರಕ ಬೌಲಿಂಗ್ ದಾಳಿಗೆ ವಿಂಡೀಸ್ ತತ್ತರ ಕೊಹ್ಲಿ ಪಡೆಗೆ ದೊಡ್ಡ ಮೊತ್ತದ ಗೆಲುವು,1
ರಲ್ಲಿ ರಾಜಕೀಯ ಪಕ್ಷದ ಸದಸ್ಯರ ರಾಜೀನಾಮೆ ಬಗ್ಗೆ ತಪ್ಪು ವರದಿ,0
ರಲ್ಲಿ ರಾಜಕೀಯ ಪಕ್ಷದ ಸದಸ್ಯರ ಬಂಧನದ ಬಗ್ಗೆ ಸುಳ್ಳು ಸುದ್ದಿ,0
ರಲ್ಲಿ ವೈದ್ಯಕೀಯ ಸಂಶೋಧನೆಯ ಅಪಾಯಗಳ ಬಗ್ಗೆ ಸುಳ್ಳು ಮಾಹಿತಿ,0
ರಲ್ಲಿ ವೈದ್ಯಕೀಯ ಸಂಶೋಧನೆಯ ಯಶಸ್ಸಿನ ಬಗ್ಗೆ ಸುಳ್ಳು ಮಾಹಿತಿ,0
ಬೆಂಗಳೂರಿಗೆ ಬಂದ ಹೇಟ್ ಸ್ಟೋರಿ ಗ್ಲಾಮರ್ ಡಾಲ್ ಇಹಾನಾ ಚಂದನವನಕ್ಕೂ ಬರುತ್ತಾರಾ,1
ಹೊಸ ಶಿಕ್ಷಣ ನೀತಿಯ ಬಗ್ಗೆ ಸುಳ್ಳು ಮಾಹಿತಿ,0
ವೈದ್ಯಕೀಯ ಉತ್ಪನ್ನದ ಪರಿಣಾಮಗಳ ಬಗ್ಗೆ ಸುಳ್ಳು ಸುದ್ದಿ,0
ಐಸಿಸಿ ಬೌಲರ್ ಶ್ರೇಯಾಂಕದಲ್ಲಿ ಅಗ್ರಸ್ಥಾನಕ್ಕೇರಿದ ಆಫ್ಘನ್ ಸ್ಪಿನ್ನರ್ ರಶೀದ್ ಖಾನ್,1
ರಲ್ಲಿ ಆರ್ಥಿಕ ಹೂಡಿಕೆ ಬಗ್ಗೆ ತಪ್ಪು ಮಾಹಿತಿ,0
ರಲ್ಲಿ ರಾಜಕೀಯ ಪಕ್ಷದ ಸದಸ್ಯರ ರಾಜೀನಾಮೆ ಬಗ್ಗೆ ತಪ್ಪು ವರದಿ,0
ಬಳಕೆದಾರರ ಡೇಟಾ ಮಾರಾಟ ಫೇಸ್​ಬುಕ್​ಗೆ ಕೋಟಿ ರೂ ದಂಡ,1
ವೈದ್ಯಕೀಯ ಸಂಶೋಧನೆಯ ಅಪಾಯಗಳ ಬಗ್ಗೆ ತಪ್ಪು ಸುದ್ದಿ,0
cwg ಕುಸ್ತಿಯಲ್ಲಿ ಚಿನ್ನಗಳಿಸಿದ ರಾಹುಲ್ ಅವಾರೆ ಸುಶೀಲ್ ಕುಮಾರ್,1
ರಲ್ಲಿ ವೈದ್ಯಕೀಯ ಸಂಶೋಧನೆಯ ಯಶಸ್ಸಿನ ಬಗ್ಗೆ ಸುಳ್ಳು ಮಾಹಿತಿ,0
ಡೇ ಫೋಟೋಸ್ ಫೆಬ್ರವರಿ,1
ರಲ್ಲಿ ಹೊಸ ಟೆಕ್ ಉತ್ಪನ್ನದಲ್ಲಿ ಅಪಾಯವಿದೆ ಸುಳ್ಳು ಸುದ್ದಿ,0
ಸಿನಿಮಾ ನಟನ ಹೊಸ ಚಿತ್ರ ಬಿಡುಗಡೆ ಬಗ್ಗೆ ತಪ್ಪು ಮಾಹಿತಿ,0
ಬಾಲಿವುಡ್​ ಸಿನಿಮಾದಲ್ಲಿ ಕಿಚ್ಚ ಅಮಿತಾಭ್ ಜೋಡಿ ಸಿನಿಮಾಕ್ಕೆ ಕತೆ ಬರೆಯಲು ಆರಂಭಿಸಿದ ರಿಷಭ್​,1
ಸಾಮಾಜಿಕ ಜಾಲತಾಣದಲ್ಲಿ ಹರಡಿದ ಸುಳ್ಳು ವಿಡಿಯೋ ಕ್ಲಿಪ್,0
ಆರ್ಥಿಕ ಮಾರುಕಟ್ಟೆಯಲ್ಲಿ ಏರಿಕೆ ಬಗ್ಗೆ ತಪ್ಪು ವರದಿ,0
ವೈದ್ಯಕೀಯ ಉತ್ಪನ್ನದ ಪರಿಣಾಮಗಳ ಬಗ್ಗೆ ಸುಳ್ಳು ಸುದ್ದಿ,0
‘ಮಫ್ತಿ’ ಜೊತೆ ಕಾಲಿವುಡ್​ಗೆ ಹೊರಟ ನಿರ್ದೇಶಕ ನರ್ತನ್ ಶಿವಣ್ಣ ಪಾತ್ರದಲ್ಲಿ ಗೊತ್ತೇ,1
